2013-04-03T15:15:00Z,36,METER EXPIRED CC,1322731,PA,2905938,19104
2013-04-03T07:35:00Z,51,DOUBLE PARKED,1322731,PA,2905939,19104
2013-09-18T14:58:00Z,41,EXPIRED INSPECTION,1322731,PA,2905940,19104
2013-09-23T13:58:00Z,41,EXPIRED INSPECTION,1322731,PA,2905941,19104
2013-01-11T13:31:00Z,36,METER EXPIRED CC,1199878,PA,2905942,19103
2013-03-11T14:51:00Z,36,METER EXPIRED CC,1199878,PA,2905943,19103
2013-03-23T16:33:00Z,36,METER EXPIRED CC,1199878,PA,2905944,19123
2013-05-09T18:35:00Z,36,METER EXPIRED CC,1199878,PA,2905945,19107
2013-06-01T17:45:00Z,36,METER EXPIRED CC,1199878,PA,2905946,19106
